"","site_id","site","reserve","sample_date","sample_year","depth_category","season","visibility","date_id","taxonomy_group","long","lat","tag","species","total_ind","n_species_sample","n_ind_sample"
"1071","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv453Fall2022","Coris julis",3,3,21
"1072","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv453Fall2022","Parupeneus forsskali",2,3,21
"1073","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv453Fall2022","Sparisoma cretense",16,3,21
"1074","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Chromis chromis",4,6,39
"1075","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Diplodus cervinus",3,6,39
"1076","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Diplodus sargus",4,6,39
"1077","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Epinephelus marginatus",12,6,39
"1078","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Mycteroperca rubra",1,6,39
"1079","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam101Spring2019","Thalassoma pavo",15,6,39
"1080","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam102Spring2019","Chromis chromis",2,4,32
"1081","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam102Spring2019","Diplodus sargus",2,4,32
"1082","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam102Spring2019","Epinephelus marginatus",6,4,32
"1083","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam102Spring2019","Thalassoma pavo",22,4,32
"1084","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam103Spring2019","Chromis chromis",13,4,28
"1085","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam103Spring2019","Diplodus sargus",1,4,28
"1086","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam103Spring2019","Epinephelus marginatus",3,4,28
"1087","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam103Spring2019","Thalassoma pavo",11,4,28
"1088","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam104Spring2019","Chromis chromis",31,4,47
"1089","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam104Spring2019","Diplodus cervinus",3,4,47
"1090","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam104Spring2019","Diplodus sargus",1,4,47
"1091","SdotYam10","SdotYam","N","02/05/2019",2019,10,"Spring",8,18018,"fish",34.881,32.49,"SdotYam104Spring2019","Thalassoma pavo",12,4,47
"1092","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",5,19115,"fish",34.881,32.49,"SdotYam101Spring2022","Chromis chromis",17,4,46
"1093","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",5,19115,"fish",34.881,32.49,"SdotYam101Spring2022","Coris julis",3,4,46
"1094","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",5,19115,"fish",34.881,32.49,"SdotYam101Spring2022","Epinephelus marginatus",1,4,46
"1095","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",5,19115,"fish",34.881,32.49,"SdotYam101Spring2022","Thalassoma pavo",25,4,46
"1096","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Chromis chromis",51,8,144
"1097","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Diplodus cervinus",13,8,144
"1098","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Diplodus sargus",2,8,144
"1099","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Epinephelus marginatus",6,8,144
"1100","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Mycteroperca rubra",1,8,144
"1101","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Pterois miles",2,8,144
"1102","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Siganus luridus",10,8,144
"1103","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam102Spring2022","Thalassoma pavo",59,8,144
"1104","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam103Spring2022","Chromis chromis",25,5,62
"1105","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam103Spring2022","Epinephelus costae",1,5,62
"1106","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam103Spring2022","Epinephelus marginatus",1,5,62
"1107","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam103Spring2022","Mycteroperca rubra",1,5,62
"1108","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam103Spring2022","Thalassoma pavo",34,5,62
"1109","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Chromis chromis",80,6,99
"1110","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Epinephelus costae",1,6,99
"1111","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Epinephelus marginatus",1,6,99
"1112","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Mycteroperca rubra",1,6,99
"1113","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Symphodus tinca",1,6,99
"1114","SdotYam10","SdotYam","N","03/05/2022",2022,10,"Spring",6,19115,"fish",34.881,32.49,"SdotYam104Spring2022","Thalassoma pavo",15,6,99
"1115","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam102Spring2020","Chromis chromis",40,5,50
"1116","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam102Spring2020","Diplodus vulgaris",1,5,50
"1117","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam102Spring2020","Epinephelus marginatus",4,5,50
"1118","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam102Spring2020","Mycteroperca rubra",3,5,50
"1119","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam102Spring2020","Thalassoma pavo",2,5,50
"1120","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam104Spring2020","Chromis chromis",60,4,77
"1121","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam104Spring2020","Diplodus sargus",4,4,77
"1122","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam104Spring2020","Mycteroperca rubra",3,4,77
"1123","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",8,18386,"fish",34.881,32.49,"SdotYam104Spring2020","Thalassoma pavo",10,4,77
"1124","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Balistes capriscus",1,6,110
"1125","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Chromis chromis",100,6,110
"1126","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Epinephelus marginatus",4,6,110
"1127","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Mycteroperca rubra",2,6,110
"1128","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Serranus scriba",1,6,110
"1129","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",9,18386,"fish",34.881,32.49,"SdotYam103Spring2020","Thalassoma pavo",2,6,110
"1130","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",10,18386,"fish",34.881,32.49,"SdotYam101Spring2020","Chromis chromis",160,4,174
"1131","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",10,18386,"fish",34.881,32.49,"SdotYam101Spring2020","Epinephelus marginatus",7,4,174
"1132","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",10,18386,"fish",34.881,32.49,"SdotYam101Spring2020","Mycteroperca rubra",3,4,174
"1133","SdotYam10","SdotYam","N","04/05/2020",2020,10,"Spring",10,18386,"fish",34.881,32.49,"SdotYam101Spring2020","Thalassoma pavo",4,4,174
"1134","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",7,18204,"fish",34.881,32.49,"SdotYam104Fall2019","Chromis chromis",20,3,49
"1135","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",7,18204,"fish",34.881,32.49,"SdotYam104Fall2019","Parupeneus forsskali",21,3,49
"1136","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",7,18204,"fish",34.881,32.49,"SdotYam104Fall2019","Thalassoma pavo",8,3,49
"1137","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Chromis chromis",82,7,113
"1138","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Coris julis",2,7,113
"1139","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Epinephelus marginatus",3,7,113
"1140","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Mycteroperca rubra",1,7,113
"1141","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Parupeneus forsskali",1,7,113
"1142","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Siganus rivulatus",1,7,113
"1143","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",8,18204,"fish",34.881,32.49,"SdotYam103Fall2019","Thalassoma pavo",23,7,113
"1144","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam101Fall2019","Chromis chromis",36,4,47
"1145","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam101Fall2019","Epinephelus marginatus",3,4,47
"1146","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam101Fall2019","Mycteroperca rubra",1,4,47
"1147","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam101Fall2019","Thalassoma pavo",7,4,47
"1148","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Chromis chromis",77,7,119
"1149","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Diplodus cervinus",1,7,119
"1150","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Diplodus sargus",3,7,119
"1151","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Epinephelus marginatus",10,7,119
"1152","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Parupeneus forsskali",5,7,119
"1153","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Siganus rivulatus",10,7,119
"1154","SdotYam10","SdotYam","N","04/11/2019",2019,10,"Fall",9,18204,"fish",34.881,32.49,"SdotYam102Fall2019","Thalassoma pavo",13,7,119
"1155","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",6,17291,"fish",34.881,32.49,"SdotYam101Spring2017","Chromis chromis",2,2,24
"1156","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",6,17291,"fish",34.881,32.49,"SdotYam101Spring2017","Thalassoma pavo",22,2,24
"1157","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",6,17291,"fish",34.881,32.49,"SdotYam102Spring2017","Chromis chromis",1,3,42
"1158","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",6,17291,"fish",34.881,32.49,"SdotYam102Spring2017","Diplodus cervinus",4,3,42
"1159","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",6,17291,"fish",34.881,32.49,"SdotYam102Spring2017","Thalassoma pavo",37,3,42
"1160","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam103Spring2017","Chromis chromis",5,3,26
"1161","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam103Spring2017","Diplodus cervinus",1,3,26
"1162","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam103Spring2017","Thalassoma pavo",20,3,26
"1163","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam104Spring2017","Chromis chromis",4,3,16
"1164","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam104Spring2017","Diplodus cervinus",1,3,16
"1165","SdotYam10","SdotYam","N","05/05/2017",2017,10,"Spring",7,17291,"fish",34.881,32.49,"SdotYam104Spring2017","Thalassoma pavo",11,3,16
"1166","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam101Spring2015","Chromis chromis",4,4,14
"1167","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam101Spring2015","Coris julis",8,4,14
"1168","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam101Spring2015","Epinephelus marginatus",1,4,14
"1169","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam101Spring2015","Thalassoma pavo",1,4,14
"1170","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam102Spring2015","Chromis chromis",10,5,30
"1171","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam102Spring2015","Coris julis",16,5,30
"1172","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam102Spring2015","Sargocentron rubrum",1,5,30
"1173","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam102Spring2015","Serranus cabrilla",1,5,30
"1174","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam102Spring2015","Thalassoma pavo",2,5,30
"1175","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam103Spring2015","Chromis chromis",4,3,30
"1176","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam103Spring2015","Coris julis",17,3,30
"1177","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam103Spring2015","Thalassoma pavo",9,3,30
"1178","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam104Spring2015","Chromis chromis",1,5,27
"1179","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",18,16744,"fish",34.881,32.49,"SdotYam104Spring2015","Coris julis",4,5,27
"1180","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",19,16745,"fish",34.881,32.49,"SdotYam104Spring2015","Thalassoma pavo",1,5,27
"1181","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",20,16746,"fish",34.881,32.49,"SdotYam104Spring2015","Thalassoma pavo",1,5,27
"1182","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",21,16747,"fish",34.881,32.49,"SdotYam104Spring2015","Diplodos cervinus",19,5,27
"1183","SdotYam10","SdotYam","N","05/11/2015",2015,10,"Spring",21,16747,"fish",34.881,32.49,"SdotYam104Spring2015","Serranus cabrilla",1,5,27
"1184","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam101Fall2017","Chromis chromis",14,5,54
"1185","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam101Fall2017","Parupeneus forsskali",1,5,54
"1186","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam101Fall2017","Siganus luridus",2,5,54
"1187","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam101Fall2017","Siganus rivulatus",33,5,54
"1188","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam101Fall2017","Thalassoma pavo",4,5,54
"1189","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Chromis chromis",11,6,192
"1190","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Epinephelus costae",1,6,192
"1191","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Epinephelus marginatus",1,6,192
"1192","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Parupeneus forsskali",7,6,192
"1193","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Siganus rivulatus",168,6,192
"1194","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam102Fall2017","Thalassoma pavo",4,6,192
"1195","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Chromis chromis",5,6,64
"1196","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Coris julis",2,6,64
"1197","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Epinephelus marginatus",1,6,64
"1198","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Parupeneus forsskali",4,6,64
"1199","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Siganus rivulatus",50,6,64
"1200","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam103Fall2017","Thalassoma pavo",2,6,64
"1201","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Chromis chromis",13,7,92
"1202","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Coris julis",3,7,92
"1203","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Diplodus sargus",1,7,92
"1204","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Mycteroperca rubra",1,7,92
"1205","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Parupeneus forsskali",5,7,92
"1206","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Siganus rivulatus",60,7,92
"1207","SdotYam10","SdotYam","N","08/11/2017",2017,10,"Fall",10,17478,"fish",34.881,32.49,"SdotYam104Fall2017","Thalassoma pavo",9,7,92
"1208","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam101Spring2018","Diplodus vulgaris",3,2,9
"1209","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam101Spring2018","Thalassoma pavo",6,2,9
"1210","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Chromis chromis",2,7,38
"1211","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Diplodus vulgaris",5,7,38
"1212","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Epinephelus costae",1,7,38
"1213","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Serranus cabrilla",1,7,38
"1214","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Serranus scriba",1,7,38
"1215","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Siganus rivulatus",20,7,38
"1216","SdotYam10","SdotYam","N","11/04/2018",2018,10,"Spring",10,17632,"fish",34.881,32.49,"SdotYam102Spring2018","Thalassoma pavo",8,7,38
